"","Family","Taxon","Order","Importer","Exporter","Year","n","Clean_code","IUCNName","order_new","CITES order","Number of plants traded","analysis"
"12861","Orchidaceae","Angraecum obesum","Orchidales","DE","MG",2020,0,"EN","Angraecum obesum","Asparagales","Orchidales",93417,"Yes"
"12862","Orchidaceae","Angraecum obesum","Orchidales","US","MG",2000,5,"NE","Angraecum obesum","Asparagales","Orchidales",93417,"Yes"
"12863","Orchidaceae","Angraecum obesum","Orchidales","US","MG",2001,0,"NE","Angraecum obesum","Asparagales","Orchidales",93417,"Yes"
"12864","Orchidaceae","Angraecum obesum","Orchidales","US","MG",2002,0,"NE","Angraecum obesum","Asparagales","Orchidales",93417,"Yes"
"12865","Orchidaceae","Angraecum obesum","Orchidales","US","MG",2003,8,"NE","Angraecum obesum","Asparagales","Orchidales",93417,"Yes"
"12866","Orchidaceae","Angraecum obesum","Orchidales","US","MG",2004,0,"NE","Angraecum obesum","Asparagales","Orchidales",93417,"Yes"
"12867","Orchidaceae","Angraecum obesum","Orchidales","US","MG",2005,20,"NE","Angraecum obesum","Asparagales","Orchidales",93417,"Yes"
"12868","Orchidaceae","Angraecum obesum","Orchidales","US","MG",2006,0,"NE","Angraecum obesum","Asparagales","Orchidales",93417,"Yes"
"12869","Orchidaceae","Angraecum obesum","Orchidales","US","MG",2007,0,"NE","Angraecum obesum","Asparagales","Orchidales",93417,"Yes"
"12870","Orchidaceae","Angraecum obesum","Orchidales","US","MG",2008,0,"NE","Angraecum obesum","Asparagales","Orchidales",93417,"Yes"
"12871","Orchidaceae","Angraecum obesum","Orchidales","US","MG",2009,0,"NE","Angraecum obesum","Asparagales","Orchidales",93417,"Yes"
"12872","Orchidaceae","Angraecum obesum","Orchidales","US","MG",2010,0,"NE","Angraecum obesum","Asparagales","Orchidales",93417,"Yes"
"12873","Orchidaceae","Angraecum obesum","Orchidales","US","MG",2011,0,"NE","Angraecum obesum","Asparagales","Orchidales",93417,"Yes"
"12874","Orchidaceae","Angraecum obesum","Orchidales","US","MG",2012,0,"NE","Angraecum obesum","Asparagales","Orchidales",93417,"Yes"
"12875","Orchidaceae","Angraecum obesum","Orchidales","US","MG",2013,0,"NE","Angraecum obesum","Asparagales","Orchidales",93417,"Yes"
"12876","Orchidaceae","Angraecum obesum","Orchidales","US","MG",2014,0,"NE","Angraecum obesum","Asparagales","Orchidales",93417,"Yes"
"12877","Orchidaceae","Angraecum obesum","Orchidales","US","MG",2015,10,"EN","Angraecum obesum","Asparagales","Orchidales",93417,"Yes"
"12878","Orchidaceae","Angraecum obesum","Orchidales","US","MG",2016,8,"EN","Angraecum obesum","Asparagales","Orchidales",93417,"Yes"
"12879","Orchidaceae","Angraecum obesum","Orchidales","US","MG",2017,2,"EN","Angraecum obesum","Asparagales","Orchidales",93417,"Yes"
"12880","Orchidaceae","Angraecum obesum","Orchidales","US","MG",2018,0,"EN","Angraecum obesum","Asparagales","Orchidales",93417,"Yes"
"12881","Orchidaceae","Angraecum obesum","Orchidales","US","MG",2019,0,"EN","Angraecum obesum","Asparagales","Orchidales",93417,"Yes"
"12882","Orchidaceae","Angraecum obesum","Orchidales","US","MG",2020,0,"EN","Angraecum obesum","Asparagales","Orchidales",93417,"Yes"
"12883","Orchidaceae","Angraecum pinifolium","Orchidales","US","MG",2000,0,"NE","Angraecum pinifolium","Asparagales","Orchidales",93417,"Yes"
"12884","Orchidaceae","Angraecum pinifolium","Orchidales","US","MG",2001,0,"NE","Angraecum pinifolium","Asparagales","Orchidales",93417,"Yes"
"12885","Orchidaceae","Angraecum pinifolium","Orchidales","US","MG",2002,0,"NE","Angraecum pinifolium","Asparagales","Orchidales",93417,"Yes"
"12886","Orchidaceae","Angraecum pinifolium","Orchidales","US","MG",2003,0,"NE","Angraecum pinifolium","Asparagales","Orchidales",93417,"Yes"
"12887","Orchidaceae","Angraecum pinifolium","Orchidales","US","MG",2004,0,"NE","Angraecum pinifolium","Asparagales","Orchidales",93417,"Yes"
"12888","Orchidaceae","Angraecum pinifolium","Orchidales","US","MG",2005,0,"NE","Angraecum pinifolium","Asparagales","Orchidales",93417,"Yes"
"12889","Orchidaceae","Angraecum pinifolium","Orchidales","US","MG",2006,0,"NE","Angraecum pinifolium","Asparagales","Orchidales",93417,"Yes"
"12890","Orchidaceae","Angraecum pinifolium","Orchidales","US","MG",2007,0,"NE","Angraecum pinifolium","Asparagales","Orchidales",93417,"Yes"
"12891","Orchidaceae","Angraecum pinifolium","Orchidales","US","MG",2008,0,"NE","Angraecum pinifolium","Asparagales","Orchidales",93417,"Yes"
"12892","Orchidaceae","Angraecum pinifolium","Orchidales","US","MG",2009,0,"NE","Angraecum pinifolium","Asparagales","Orchidales",93417,"Yes"
"12893","Orchidaceae","Angraecum pinifolium","Orchidales","US","MG",2010,0,"NE","Angraecum pinifolium","Asparagales","Orchidales",93417,"Yes"
"12894","Orchidaceae","Angraecum pinifolium","Orchidales","US","MG",2011,0,"NE","Angraecum pinifolium","Asparagales","Orchidales",93417,"Yes"
"12895","Orchidaceae","Angraecum pinifolium","Orchidales","US","MG",2012,0,"NE","Angraecum pinifolium","Asparagales","Orchidales",93417,"Yes"
"12896","Orchidaceae","Angraecum pinifolium","Orchidales","US","MG",2013,0,"CR","Angraecum pinifolium","Asparagales","Orchidales",93417,"Yes"
"12897","Orchidaceae","Angraecum pinifolium","Orchidales","US","MG",2014,0,"CR","Angraecum pinifolium","Asparagales","Orchidales",93417,"Yes"
"12898","Orchidaceae","Angraecum pinifolium","Orchidales","US","MG",2015,23,"CR","Angraecum pinifolium","Asparagales","Orchidales",93417,"Yes"
"12899","Orchidaceae","Angraecum pinifolium","Orchidales","US","MG",2016,18,"CR","Angraecum pinifolium","Asparagales","Orchidales",93417,"Yes"
"12900","Orchidaceae","Angraecum pinifolium","Orchidales","US","MG",2017,14,"CR","Angraecum pinifolium","Asparagales","Orchidales",93417,"Yes"
"12901","Orchidaceae","Angraecum pinifolium","Orchidales","US","MG",2018,0,"EN","Angraecum pinifolium","Asparagales","Orchidales",93417,"Yes"
"12902","Orchidaceae","Angraecum pinifolium","Orchidales","US","MG",2019,0,"EN","Angraecum pinifolium","Asparagales","Orchidales",93417,"Yes"
"12903","Orchidaceae","Angraecum pinifolium","Orchidales","US","MG",2020,0,"EN","Angraecum pinifolium","Asparagales","Orchidales",93417,"Yes"
"12904","Orchidaceae","Angraecum popowii","Orchidales","US","MG",2000,0,"NE","Angraecum popowii","Asparagales","Orchidales",93417,"Yes"
"12905","Orchidaceae","Angraecum popowii","Orchidales","US","MG",2001,0,"NE","Angraecum popowii","Asparagales","Orchidales",93417,"Yes"
"12906","Orchidaceae","Angraecum popowii","Orchidales","US","MG",2002,0,"NE","Angraecum popowii","Asparagales","Orchidales",93417,"Yes"
"12907","Orchidaceae","Angraecum popowii","Orchidales","US","MG",2003,0,"NE","Angraecum popowii","Asparagales","Orchidales",93417,"Yes"
"12908","Orchidaceae","Angraecum popowii","Orchidales","US","MG",2004,0,"NE","Angraecum popowii","Asparagales","Orchidales",93417,"Yes"
"12909","Orchidaceae","Angraecum popowii","Orchidales","US","MG",2005,0,"NE","Angraecum popowii","Asparagales","Orchidales",93417,"Yes"
"12910","Orchidaceae","Angraecum popowii","Orchidales","US","MG",2006,0,"NE","Angraecum popowii","Asparagales","Orchidales",93417,"Yes"
"12911","Orchidaceae","Angraecum popowii","Orchidales","US","MG",2007,0,"NE","Angraecum popowii","Asparagales","Orchidales",93417,"Yes"
"12912","Orchidaceae","Angraecum popowii","Orchidales","US","MG",2008,0,"NE","Angraecum popowii","Asparagales","Orchidales",93417,"Yes"
"12913","Orchidaceae","Angraecum popowii","Orchidales","US","MG",2009,0,"NE","Angraecum popowii","Asparagales","Orchidales",93417,"Yes"
"12914","Orchidaceae","Angraecum popowii","Orchidales","US","MG",2010,0,"NE","Angraecum popowii","Asparagales","Orchidales",93417,"Yes"
"12915","Orchidaceae","Angraecum popowii","Orchidales","US","MG",2011,0,"NE","Angraecum popowii","Asparagales","Orchidales",93417,"Yes"
"12916","Orchidaceae","Angraecum popowii","Orchidales","US","MG",2012,0,"NE","Angraecum popowii","Asparagales","Orchidales",93417,"Yes"
"12917","Orchidaceae","Angraecum popowii","Orchidales","US","MG",2013,0,"NE","Angraecum popowii","Asparagales","Orchidales",93417,"Yes"
"12918","Orchidaceae","Angraecum popowii","Orchidales","US","MG",2014,0,"NE","Angraecum popowii","Asparagales","Orchidales",93417,"Yes"
"12919","Orchidaceae","Angraecum popowii","Orchidales","US","MG",2015,34,"NE","Angraecum popowii","Asparagales","Orchidales",93417,"Yes"
"12920","Orchidaceae","Angraecum popowii","Orchidales","US","MG",2016,27,"NE","Angraecum popowii","Asparagales","Orchidales",93417,"Yes"
"12921","Orchidaceae","Angraecum popowii","Orchidales","US","MG",2017,6,"NE","Angraecum popowii","Asparagales","Orchidales",93417,"Yes"
"12922","Orchidaceae","Angraecum popowii","Orchidales","US","MG",2018,0,"NE","Angraecum popowii","Asparagales","Orchidales",93417,"Yes"
"12923","Orchidaceae","Angraecum popowii","Orchidales","US","MG",2019,0,"NE","Angraecum popowii","Asparagales","Orchidales",93417,"Yes"
"12924","Orchidaceae","Angraecum popowii","Orchidales","US","MG",2020,0,"NE","Angraecum popowii","Asparagales","Orchidales",93417,"Yes"
"12925","Orchidaceae","Angraecum praestans","Orchidales","DE","MG",2000,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12926","Orchidaceae","Angraecum praestans","Orchidales","DE","MG",2001,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12927","Orchidaceae","Angraecum praestans","Orchidales","DE","MG",2002,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12928","Orchidaceae","Angraecum praestans","Orchidales","DE","MG",2003,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12929","Orchidaceae","Angraecum praestans","Orchidales","DE","MG",2004,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12930","Orchidaceae","Angraecum praestans","Orchidales","DE","MG",2005,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12931","Orchidaceae","Angraecum praestans","Orchidales","DE","MG",2006,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12932","Orchidaceae","Angraecum praestans","Orchidales","DE","MG",2007,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12933","Orchidaceae","Angraecum praestans","Orchidales","DE","MG",2008,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12934","Orchidaceae","Angraecum praestans","Orchidales","DE","MG",2009,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12935","Orchidaceae","Angraecum praestans","Orchidales","DE","MG",2010,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12936","Orchidaceae","Angraecum praestans","Orchidales","DE","MG",2011,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12937","Orchidaceae","Angraecum praestans","Orchidales","DE","MG",2012,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12938","Orchidaceae","Angraecum praestans","Orchidales","DE","MG",2013,10,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12939","Orchidaceae","Angraecum praestans","Orchidales","DE","MG",2014,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12940","Orchidaceae","Angraecum praestans","Orchidales","DE","MG",2015,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12941","Orchidaceae","Angraecum praestans","Orchidales","DE","MG",2016,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12942","Orchidaceae","Angraecum praestans","Orchidales","DE","MG",2017,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12943","Orchidaceae","Angraecum praestans","Orchidales","DE","MG",2018,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12944","Orchidaceae","Angraecum praestans","Orchidales","DE","MG",2019,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12945","Orchidaceae","Angraecum praestans","Orchidales","DE","MG",2020,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12946","Orchidaceae","Angraecum praestans","Orchidales","US","MG",2000,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12947","Orchidaceae","Angraecum praestans","Orchidales","US","MG",2001,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12948","Orchidaceae","Angraecum praestans","Orchidales","US","MG",2002,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12949","Orchidaceae","Angraecum praestans","Orchidales","US","MG",2003,2,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12950","Orchidaceae","Angraecum praestans","Orchidales","US","MG",2004,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12951","Orchidaceae","Angraecum praestans","Orchidales","US","MG",2005,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12952","Orchidaceae","Angraecum praestans","Orchidales","US","MG",2006,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12953","Orchidaceae","Angraecum praestans","Orchidales","US","MG",2007,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12954","Orchidaceae","Angraecum praestans","Orchidales","US","MG",2008,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12955","Orchidaceae","Angraecum praestans","Orchidales","US","MG",2009,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12956","Orchidaceae","Angraecum praestans","Orchidales","US","MG",2010,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12957","Orchidaceae","Angraecum praestans","Orchidales","US","MG",2011,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12958","Orchidaceae","Angraecum praestans","Orchidales","US","MG",2012,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12959","Orchidaceae","Angraecum praestans","Orchidales","US","MG",2013,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12960","Orchidaceae","Angraecum praestans","Orchidales","US","MG",2014,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12961","Orchidaceae","Angraecum praestans","Orchidales","US","MG",2015,15,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12962","Orchidaceae","Angraecum praestans","Orchidales","US","MG",2016,7,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12963","Orchidaceae","Angraecum praestans","Orchidales","US","MG",2017,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12964","Orchidaceae","Angraecum praestans","Orchidales","US","MG",2018,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12965","Orchidaceae","Angraecum praestans","Orchidales","US","MG",2019,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12966","Orchidaceae","Angraecum praestans","Orchidales","US","MG",2020,0,"NE","Angraecum praestans","Asparagales","Orchidales",93417,"Yes"
"12967","Orchidaceae","Angraecum protensum","Orchidales","US","MG",2000,0,"NE","Angraecum protensum","Asparagales","Orchidales",93417,"Yes"
"12968","Orchidaceae","Angraecum protensum","Orchidales","US","MG",2001,0,"NE","Angraecum protensum","Asparagales","Orchidales",93417,"Yes"
"12969","Orchidaceae","Angraecum protensum","Orchidales","US","MG",2002,0,"NE","Angraecum protensum","Asparagales","Orchidales",93417,"Yes"
"12970","Orchidaceae","Angraecum protensum","Orchidales","US","MG",2003,0,"NE","Angraecum protensum","Asparagales","Orchidales",93417,"Yes"
"12971","Orchidaceae","Angraecum protensum","Orchidales","US","MG",2004,0,"NE","Angraecum protensum","Asparagales","Orchidales",93417,"Yes"
"12972","Orchidaceae","Angraecum protensum","Orchidales","US","MG",2005,0,"NE","Angraecum protensum","Asparagales","Orchidales",93417,"Yes"
"12973","Orchidaceae","Angraecum protensum","Orchidales","US","MG",2006,0,"NE","Angraecum protensum","Asparagales","Orchidales",93417,"Yes"
"12974","Orchidaceae","Angraecum protensum","Orchidales","US","MG",2007,0,"NE","Angraecum protensum","Asparagales","Orchidales",93417,"Yes"
"12975","Orchidaceae","Angraecum protensum","Orchidales","US","MG",2008,0,"NE","Angraecum protensum","Asparagales","Orchidales",93417,"Yes"
"12976","Orchidaceae","Angraecum protensum","Orchidales","US","MG",2009,0,"NE","Angraecum protensum","Asparagales","Orchidales",93417,"Yes"
"12977","Orchidaceae","Angraecum protensum","Orchidales","US","MG",2010,0,"NE","Angraecum protensum","Asparagales","Orchidales",93417,"Yes"
"12978","Orchidaceae","Angraecum protensum","Orchidales","US","MG",2011,0,"NE","Angraecum protensum","Asparagales","Orchidales",93417,"Yes"
"12979","Orchidaceae","Angraecum protensum","Orchidales","US","MG",2012,0,"NE","Angraecum protensum","Asparagales","Orchidales",93417,"Yes"
"12980","Orchidaceae","Angraecum protensum","Orchidales","US","MG",2013,0,"NE","Angraecum protensum","Asparagales","Orchidales",93417,"Yes"
"12981","Orchidaceae","Angraecum protensum","Orchidales","US","MG",2014,0,"NE","Angraecum protensum","Asparagales","Orchidales",93417,"Yes"
"12982","Orchidaceae","Angraecum protensum","Orchidales","US","MG",2015,0,"EN","Angraecum protensum","Asparagales","Orchidales",93417,"Yes"
"12983","Orchidaceae","Angraecum protensum","Orchidales","US","MG",2016,8,"EN","Angraecum protensum","Asparagales","Orchidales",93417,"Yes"
"12984","Orchidaceae","Angraecum protensum","Orchidales","US","MG",2017,10,"EN","Angraecum protensum","Asparagales","Orchidales",93417,"Yes"
"12985","Orchidaceae","Angraecum protensum","Orchidales","US","MG",2018,0,"EN","Angraecum protensum","Asparagales","Orchidales",93417,"Yes"
"12986","Orchidaceae","Angraecum protensum","Orchidales","US","MG",2019,0,"EN","Angraecum protensum","Asparagales","Orchidales",93417,"Yes"
"12987","Orchidaceae","Angraecum protensum","Orchidales","US","MG",2020,0,"EN","Angraecum protensum","Asparagales","Orchidales",93417,"Yes"
"12988","Orchidaceae","Angraecum pseudofilicornu","Orchidales","DE","MG",2000,0,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"12989","Orchidaceae","Angraecum pseudofilicornu","Orchidales","DE","MG",2001,0,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"12990","Orchidaceae","Angraecum pseudofilicornu","Orchidales","DE","MG",2002,0,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"12991","Orchidaceae","Angraecum pseudofilicornu","Orchidales","DE","MG",2003,0,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"12992","Orchidaceae","Angraecum pseudofilicornu","Orchidales","DE","MG",2004,0,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"12993","Orchidaceae","Angraecum pseudofilicornu","Orchidales","DE","MG",2005,20,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"12994","Orchidaceae","Angraecum pseudofilicornu","Orchidales","DE","MG",2006,0,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"12995","Orchidaceae","Angraecum pseudofilicornu","Orchidales","DE","MG",2007,0,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"12996","Orchidaceae","Angraecum pseudofilicornu","Orchidales","DE","MG",2008,10,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"12997","Orchidaceae","Angraecum pseudofilicornu","Orchidales","DE","MG",2009,0,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"12998","Orchidaceae","Angraecum pseudofilicornu","Orchidales","DE","MG",2010,0,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"12999","Orchidaceae","Angraecum pseudofilicornu","Orchidales","DE","MG",2011,0,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"13000","Orchidaceae","Angraecum pseudofilicornu","Orchidales","DE","MG",2012,0,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"13001","Orchidaceae","Angraecum pseudofilicornu","Orchidales","DE","MG",2013,10,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"13002","Orchidaceae","Angraecum pseudofilicornu","Orchidales","DE","MG",2014,0,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"13003","Orchidaceae","Angraecum pseudofilicornu","Orchidales","DE","MG",2015,0,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"13004","Orchidaceae","Angraecum pseudofilicornu","Orchidales","DE","MG",2016,0,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"13005","Orchidaceae","Angraecum pseudofilicornu","Orchidales","DE","MG",2017,0,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"13006","Orchidaceae","Angraecum pseudofilicornu","Orchidales","DE","MG",2018,0,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"13007","Orchidaceae","Angraecum pseudofilicornu","Orchidales","DE","MG",2019,0,"VU","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"13008","Orchidaceae","Angraecum pseudofilicornu","Orchidales","DE","MG",2020,0,"VU","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"13009","Orchidaceae","Angraecum pseudofilicornu","Orchidales","US","MG",2000,5,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"13010","Orchidaceae","Angraecum pseudofilicornu","Orchidales","US","MG",2001,0,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"13011","Orchidaceae","Angraecum pseudofilicornu","Orchidales","US","MG",2002,0,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"13012","Orchidaceae","Angraecum pseudofilicornu","Orchidales","US","MG",2003,9,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"13013","Orchidaceae","Angraecum pseudofilicornu","Orchidales","US","MG",2004,0,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"13014","Orchidaceae","Angraecum pseudofilicornu","Orchidales","US","MG",2005,0,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"13015","Orchidaceae","Angraecum pseudofilicornu","Orchidales","US","MG",2006,0,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"13016","Orchidaceae","Angraecum pseudofilicornu","Orchidales","US","MG",2007,0,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"13017","Orchidaceae","Angraecum pseudofilicornu","Orchidales","US","MG",2008,0,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"13018","Orchidaceae","Angraecum pseudofilicornu","Orchidales","US","MG",2009,0,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"13019","Orchidaceae","Angraecum pseudofilicornu","Orchidales","US","MG",2010,0,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"13020","Orchidaceae","Angraecum pseudofilicornu","Orchidales","US","MG",2011,0,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"13021","Orchidaceae","Angraecum pseudofilicornu","Orchidales","US","MG",2012,0,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"13022","Orchidaceae","Angraecum pseudofilicornu","Orchidales","US","MG",2013,0,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"13023","Orchidaceae","Angraecum pseudofilicornu","Orchidales","US","MG",2014,0,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"13024","Orchidaceae","Angraecum pseudofilicornu","Orchidales","US","MG",2015,10,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"13025","Orchidaceae","Angraecum pseudofilicornu","Orchidales","US","MG",2016,14,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"13026","Orchidaceae","Angraecum pseudofilicornu","Orchidales","US","MG",2017,5,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"13027","Orchidaceae","Angraecum pseudofilicornu","Orchidales","US","MG",2018,0,"NE","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"13028","Orchidaceae","Angraecum pseudofilicornu","Orchidales","US","MG",2019,0,"VU","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"13029","Orchidaceae","Angraecum pseudofilicornu","Orchidales","US","MG",2020,0,"VU","Angraecum pseudofilicornu","Asparagales","Orchidales",93417,"Yes"
"13030","Orchidaceae","Angraecum ramosum","Orchidales","DE","MG",2000,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13031","Orchidaceae","Angraecum ramosum","Orchidales","DE","MG",2001,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13032","Orchidaceae","Angraecum ramosum","Orchidales","DE","MG",2002,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13033","Orchidaceae","Angraecum ramosum","Orchidales","DE","MG",2003,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13034","Orchidaceae","Angraecum ramosum","Orchidales","DE","MG",2004,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13035","Orchidaceae","Angraecum ramosum","Orchidales","DE","MG",2005,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13036","Orchidaceae","Angraecum ramosum","Orchidales","DE","MG",2006,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13037","Orchidaceae","Angraecum ramosum","Orchidales","DE","MG",2007,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13038","Orchidaceae","Angraecum ramosum","Orchidales","DE","MG",2008,10,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13039","Orchidaceae","Angraecum ramosum","Orchidales","DE","MG",2009,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13040","Orchidaceae","Angraecum ramosum","Orchidales","DE","MG",2010,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13041","Orchidaceae","Angraecum ramosum","Orchidales","DE","MG",2011,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13042","Orchidaceae","Angraecum ramosum","Orchidales","DE","MG",2012,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13043","Orchidaceae","Angraecum ramosum","Orchidales","DE","MG",2013,10,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13044","Orchidaceae","Angraecum ramosum","Orchidales","DE","MG",2014,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13045","Orchidaceae","Angraecum ramosum","Orchidales","DE","MG",2015,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13046","Orchidaceae","Angraecum ramosum","Orchidales","DE","MG",2016,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13047","Orchidaceae","Angraecum ramosum","Orchidales","DE","MG",2017,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
